Name	Description	GTEX-N7MS-0007-SM-2D7W1	GTEX-N7MS-0011-R8a-SM-2YUMK	GTEX-N7MS-0126-SM-3TW8O	GTEX-N7MS-0426-SM-2YUN6	GTEX-N7MS-0826-SM-2HML4	GTEX-N7MS-0926-SM-2HMIZ	GTEX-N7MS-1626-SM-3LK5F	GTEX-N7MS-2326-SM-2HMLD	GTEX-N7MS-2526-SM-2D7W3	GTEX-N7MT-0726-SM-3TW8S	GTEX-N7MT-1426-SM-3LK5M	GTEX-N7MT-1626-SM-3LK71	GTEX-NFK9-0326-SM-3MJGV	GTEX-NFK9-1526-SM-3LK7B	GTEX-NFK9-1726-SM-3TW8P	GTEX-NFK9-2226-SM-3MJGP	GTEX-NPJ7-2726-SM-2I3FT	GTEX-O5YT-0826-SM-3TW8N	GTEX-OHPL-0126-SM-2HMJ7
ENSG00000226083.1	RP11-110H10.2	0	0.0568291693925858	0.526144802570343	0	0	0.0210286937654018	0	0	0.0566782541573048	0	0.0157221145927906	0	0	0	0.0115509293973446	0.00473930640146136	2.40013074874878	0.00884965527802706	0
ENSG00000231233.1	RP11-127L20.6	0.640970230102539	2.00312352180481	1.29152858257294	0.121165707707405	0.169837802648544	0.477893620729446	0.351027578115463	0.374041169881821	0	0.467677533626556	0.357297420501709	0.201829522848129	0.244467422366142	0.0889836326241493	0.600009083747864	0.738544940948486	3.77525329589844	0.689538419246674	0.83501136302948
ENSG00000228484.1	RP11-106M7.1	0	0.299590736627579	0.0139282839372754	0.0648119375109673	0.0324452891945839	0	0.211236536502838	0.116710916161537	0.092274971306324	0.0329160839319229	0.0511927455663681	0	0.136215031147003	0.0297485236078501	0.0877588912844658	0.0205755271017551	2.12036514282227	0.0144076719880104	0
ENSG00000177234.5	C10orf85	0	1.39398813247681	0.390378624200821	0	0	0	0.60423082113266	0	0.593882143497467	0	0	0	0	0.0370570942759514	0	0.467756390571594	1.28291380405426	0.167508363723755	0.0257584545761347
ENSG00000189275.3	AL450307.1	0	0.0123839993029833	0.797694683074951	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49711561203003	0	0
ENSG00000254427.1	RP11-430H10.1	0.086883433163166	0.24294176697731	1.38006091117859	0.0279207956045866	0.0838640183210373	0.0393297560513020	0	0.775728940963745	0.795035779476166	0.482125282287598	0.396966338157654	0.71216207742691	0	0.0512623116374016	0.216035887598991	0.478649407625198	1.02654063701630	0.0496542640030384	0.0356325283646584
ENSG00000205035.3	RP11-707M1.1	0	0.168267473578453	0.146988734602928	0.00814258214086294	0	0	0.0786325559020042	0	0	0	0.0343015901744366	0	0	0	0	0	1.20763444900513	0	0
ENSG00000255082.1	GRM5-AS1	0	3.28796362876892	0.236239477992058	0	0.0877304002642632	0.0112208118662238	0.0692330598831177	0.0491813533008099	1.13412177562714	0	0.343959093093872	0.00829307828098536	0.0200900975614786	0.00731258979067206	0.0184905640780926	0	6.06097984313965	0.042499203234911	0.0101659893989563
ENSG00000256422.1	RP11-886D15.1	0	0.211325421929359	0.038543201982975	0	0	0.0631594955921173	0	0.030759010463953	3.12093162536621	0.0151812350377440	0	0	0.0502590127289295	0	0	0	1.62057662010193	0	0
ENSG00000204241.3	RP11-713P17.3	0.0892106667160988	0.914646804332733	0.821464717388153	0.119452796876431	0.138733372092247	0.0673053860664368	0.0922840386629105	0.260585755109787	6.02271127700806	0.300906240940094	0.618947207927704	0.134308978915215	0.0682865679264069	0.197382792830467	0.096123106777668	0.285174161195755	1.23268759250641	0.150120407342911	0.225619658827782
ENSG00000256577.1	RP11-283I3.2	0	3.07965445518494	0.787469804286957	0.0555197335779667	0	0.0782061442732811	0.214460656046867	0.971213638782501	1.31742238998413	0.169181078672409	0.0292354319244623	0	0.0233371276408434	0	0.021479070186615	0.105753459036350	1.55688405036926	0.0164560228586197	0.0708543062210083
ENSG00000255693.1	RP11-766N7.3	0	0.263900846242905	0.100115247070789	0	0	0.109370402991772	0	0.00998699385672808	0.856716096401215	0.0394329726696014	0.0102213555946946	0.651719987392426	0.00815917737782001	0.280651479959488	0.0150191187858582	0.0184868779033422	1.41523516178131	0.00575339095667005	0.0123861189931631
ENSG00000255916.1	RP13-895J2.7	0	0.792367815971375	0.452288836240768	0	0	0	0	0	5.68550825119019	0	0	0	0	0.0371544063091278	0.125264495611191	0.0770933851599693	2.16902589797974	0	0
ENSG00000234056.1	RP11-165I9.4	0	4.25651168823242	0.73635333776474	0	0	0	0	0	0.510153770446777	0	0	0	0.0282405726611614	0	0	0	1.44440484046936	0	0
ENSG00000230641.1	USP12-AS2	0.214873000979424	0.225308880209923	2.31494069099426	0.0690514221787453	0	0	0.933557212352753	0	0.131081163883209	0.350691974163055	0.0727218240499496	0	0	0	0	0	2.40966725349426	0.368402600288391	0.176246911287308
ENSG00000235903.1	CPB2-AS1	0	10.9649162292480	0.128577098250389	0	0.0299514345824718	0	0.317778080701828	0.246263146400452	0.227153077721596	0.243088364601135	0.0315052643418312	0.124576456844807	0.0251490175724030	0	0.138880208134651	0.26591631770134	1.82689452171326	0.815748631954193	0.267243981361389
ENSG00000224243.1	LINC00403	0	10.1500625610352	1.61049294471741	0	0.106176465749741	0	0	0	0.603935420513153	0	0	0	0.237738952040672	0.0649009048938751	0.0547026619315147	0	3.52449345588684	0	0.631578385829926
ENSG00000186960.6	C14orf23	0	0.209537282586098	3.24208164215088	0	0	0.0208750255405903	0.0143111255019903	0	0	0.0301055591553450	0	0	0	0	0	0	2.40106129646301	0	0
ENSG00000131969.10	ABHD12B	0.0809400156140327	1.58897542953491	0.204959526658058	0.0173405483365059	0.0173615887761116	0.0305327773094177	0.0753556042909622	0.0178435500711203	0.106982767581940	0.110084459185600	0.095876969397068	0	0.0911114290356636	0.0159185398370028	0.060377262532711	0.0440401509404182	1.34532916545868	0.0591069050133228	4.27662515640259
ENSG00000259687.1	RP11-293M10.5	0	0.291834652423859	0.576627135276794	0.187823727726936	0.322374224662781	0.0755920112133026	0.725522220134735	0.248492538928986	0	0	0.339098483324051	0.251408457756042	0.112785287201405	0.0492632240056992	0.124566659331322	0.306655585765839	1.23731565475464	0.334025204181671	0
ENSG00000211574.1	MIR770	0	0.855254173278809	0.337974071502686	0	0	0	0	0	0	0.798718929290771	0	0.613983988761902	0	0	3.34635186195374	0.124817863106728	2.94007515907288	0.233071029186249	0.250882089138031
ENSG00000248079.2	RP11-702M1.1	0	0.834864377975464	0.0865354910492897	0.0377505198121071	0.251975506544113	0.24815508723259	1.16657626628876	0.466146677732468	0.095549687743187	0.178942248225212	1.41800439357758	0.366812974214554	0	0.0924127846956253	0.438139379024506	0.263658374547958	1.09780716896057	0.0745949074625969	0.0642363056540489
ENSG00000207636.1	MIR631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24099040031433	0	0
ENSG00000259175.1	RP11-379K22.2	0	0.814867198467255	0.230010151863098	0.0764497965574265	0.00765425572171807	0.0969197526574135	0.140271738171577	0.157334789633751	0.624039947986603	0	0.0483080707490444	0	0.0835506170988083	0.0210541635751724	0.0532374121248722	0.0679563954472542	1.23864269256592	0.00453193672001362	0.009756525978446
ENSG00000172460.10	PRSS30P	0.445420652627945	0.304292589426041	14.7821722030640	0.0520509220659733	0.384341359138489	0.128309845924377	0.100530698895454	0.803411662578583	1.5562402009964	0.145393282175064	0.0822265073657036	0.52834552526474	0.0656371489167213	0.107510633766651	0.664523720741272	0.549434721469879	1.53259229660034	0.185134425759315	0.0664274096488953
ENSG00000214725.3	CTD-2574D22.5	0	0.934391379356384	149.785064697266	0.0859101340174675	0	0	0.228148356080055	0.243105918169022	0.937734484672546	0.327234327793121	0	0.469557404518127	0	0	0.0166181437671185	0.122730605304241	1.31161653995514	0.140050485730171	0.164457827806473
ENSG00000214353.3	RP11-394B2.4	0.234708800911903	0.56993442773819	0.279822766780853	0.119093433022499	0.123212531208992	0.212492510676384	0.352691233158112	0.281860411167145	1.93672215938568	0.125000417232513	0.204858869314194	0.181846201419830	0.143504336476326	0.131192639470100	0.258014410734177	0.189040035009384	2.23135924339294	0.477716386318207	0.227980628609657
ENSG00000205037.2	RP11-863P13.4	0.049736924469471	0.104305066168308	0.0457984767854214	0.0213112272322178	0	0.0150096975266933	0	0.148023501038551	0.455122828483582	0.0324700437486172	0.0617210417985916	0	0.00895794667303562	0.00978180207312107	0.0206118300557137	0.00676557049155235	1.42762219905853	0.107382833957672	0.129187628626823
ENSG00000246731.2	CTD-2514K5.2	0.292793989181519	4.8354754447937	0.849268198013306	0.164661094546318	0.353273332118988	0.132539838552475	0.0227160714566708	0.290464222431183	0.625156342983246	0.0716799050569534	0.24773371219635	0	0.158202365040779	0.0863760635256767	1.76548004150391	0.119483776390553	2.374675989151	0.195221886038780	0.180120483040810
ENSG00000232938.2	AC139099.3	0.0531467795372009	0.613007962703705	1.23324584960938	0.102475255727768	0.299248814582825	0.240580946207047	0.49479952454567	0.509664297103882	0.324216693639755	0.121436432003975	0.0629546716809273	0.115575581789017	0.287162512540817	0.148947015404701	0.0528598427772522	0.184349790215492	1.19201624393463	0.445479720830917	0.14167720079422
ENSG00000227392.1	AC020907.3	0	8.68813037872314	0.302940189838409	0.117471635341644	0	0	0	0	1.33798706531525	0	0	0.0611488074064255	0	0	0	0.0745862871408463	1.31765556335449	0	0
ENSG00000225877.1	AC004603.4	0	2.88631176948547	0.282938241958618	0	0	0	0	0.137594446539879	0.156205639243126	0.0208954755216837	0	0	0.0691765770316124	0.0188846737146378	0.00795860961079597	0.0261231195181608	1.08964335918427	0	0.0262535456568003
ENSG00000204869.3	IGFL4	0	0.329116135835648	0.317919760942459	0	0	0	0	0	1.59562146663666	0	0.0708181113004684	0	0	0	0.0780443698167801	0	1.38281011581421	0	0.429082810878754
ENSG00000132832.4	RP11-445H22.3	0.447756081819534	2.13884520530701	0.371070295572281	0.20784193277359	0.0960434302687645	0.0675623193383217	0	0.444193333387375	0.485598593950272	0.503424882888794	2.18889689445496	0.898811340332031	0.698913097381592	0.146767601370811	0.903047859668732	0.477104604244232	3.12835359573364	0	0.285651624202728
ENSG00000238194.1	RP4-719C8.1	0	3.28746175765991	0.0242825951427221	0	0	0	0	0	0.911609947681427	0	0	0	0	0	0	0	1.37304091453552	0	0
ENSG00000231133.1	HAR1B	0.0776548758149147	0.325705587863922	11.498122215271	0	0.0499707832932472	0	0	0.102715969085693	0	0.506958842277527	0.315379112958908	0.103921286761761	0.083916924893856	0	0.0386178120970726	0	1.67949879169464	0.0887602046132088	0.063695453107357
ENSG00000224924.1	LINC00320	0	34.2234764099121	0.0149397654458880	0	0.0348014868795872	0	0.016783457249403	0	1.46814453601837	0	0	0	0.0292214117944241	0	0	0	11.7074747085571	0	0.0221799239516258
ENSG00000183250.7	C21orf67	0.451427489519119	0.591690361499786	0.791872262954712	0.326408416032791	0.595510303974152	0.316740781068802	1.33789622783661	0.888207018375397	0.867475092411041	0.25786954164505	0.412510216236115	0.543708682060242	0.140251234173775	0.159808725118637	0.404091209173203	0.723060131072998	1.40122175216675	0.911574602127075	0.268451422452927
ENSG00000213888.2	AC005003.1	0.0333794914186001	1.30669128894806	0.396498531103134	0.321804285049438	0.193316832184792	0.135989859700203	0.631888806819916	0.353214830160141	2.05664587020874	0.501200556755066	0.112969882786274	0.603044331073761	0.432854324579239	0.147707387804985	0.713784456253052	0.354160279035568	1.17646646499634	0.228918328881264	0.123206019401550
ENSG00000231963.1	RP11-493K23.4	0	0.538656234741211	0.340580552816391	0	0	0.0930163860321045	0	0	2.41303920745850	0	0	0	0	0	0	6.414803981781	1.89286744594574	0.0195723734796047	0.168544605374336
ENSG00000221533.1	MIR1184-2	0	0	0	0	0	0	0	0	0	0	0	0	0.163595631718636	0	0.150570467114449	0.247114166617393	1.69772005081177	3.1146764755249	0.496695876121521
